Date,interconn_fra,interconn_fra_lag1,interconn_fra_lag2,interconn_fra_lag3,interconn_fra_lag4,interconn_fra_lag5,interconn_fra_lag6,interconn_fra_lag7,interconn_fra_lag8,interconn_fra_lag9,interconn_fra_lag10,interconn_fra_lag11,interconn_fra_lag12,interconn_fra_lag13,interconn_fra_lag14,interconn_fra_lag15
2024-05-10,41802.899000000005,59213.804,-18021.964,-31971.811,-42009.41099999999,-51143.09,-57761.845,-9798.615000000002,-12103.174999999996,-17350.086,-10256.617,-21107.798,33264.799,-41175.953,-46827.736,-43793.968
2024-05-11,44355.569,41802.899000000005,59213.804,-18021.964,-31971.811,-42009.41099999999,-51143.09,-57761.845,-9798.615000000002,-12103.174999999996,-17350.086,-10256.617,-21107.798,33264.799,-41175.953,-46827.736
2024-05-12,48734.62100000001,44355.569,41802.899000000005,59213.804,-18021.964,-31971.811,-42009.41099999999,-51143.09,-57761.845,-9798.615000000002,-12103.174999999996,-17350.086,-10256.617,-21107.798,33264.799,-41175.953
2024-05-13,16310.181000000002,48734.62100000001,44355.569,41802.899000000005,59213.804,-18021.964,-31971.811,-42009.41099999999,-51143.09,-57761.845,-9798.615000000002,-12103.174999999996,-17350.086,-10256.617,-21107.798,33264.799
2024-05-14,10948.188,16310.181000000002,48734.62100000001,44355.569,41802.899000000005,59213.804,-18021.964,-31971.811,-42009.41099999999,-51143.09,-57761.845,-9798.615000000002,-12103.174999999996,-17350.086,-10256.617,-21107.798
2024-05-15,2361.1000000000004,10948.188,16310.181000000002,48734.62100000001,44355.569,41802.899000000005,59213.804,-18021.964,-31971.811,-42009.41099999999,-51143.09,-57761.845,-9798.615000000002,-12103.174999999996,-17350.086,-10256.617
2024-05-16,-12141.851,2361.1000000000004,10948.188,16310.181000000002,48734.62100000001,44355.569,41802.899000000005,59213.804,-18021.964,-31971.811,-42009.41099999999,-51143.09,-57761.845,-9798.615000000002,-12103.174999999996,-17350.086
2024-05-17,15333.637000000002,-12141.851,2361.1000000000004,10948.188,16310.181000000002,48734.62100000001,44355.569,41802.899000000005,59213.804,-18021.964,-31971.811,-42009.41099999999,-51143.09,-57761.845,-9798.615000000002,-12103.174999999996
2024-05-18,30553.683,15333.637000000002,-12141.851,2361.1000000000004,10948.188,16310.181000000002,48734.62100000001,44355.569,41802.899000000005,59213.804,-18021.964,-31971.811,-42009.41099999999,-51143.09,-57761.845,-9798.615000000002
2024-05-19,38226.217,30553.683,15333.637000000002,-12141.851,2361.1000000000004,10948.188,16310.181000000002,48734.62100000001,44355.569,41802.899000000005,59213.804,-18021.964,-31971.811,-42009.41099999999,-51143.09,-57761.845
2024-05-20,55853.976,38226.217,30553.683,15333.637000000002,-12141.851,2361.1000000000004,10948.188,16310.181000000002,48734.62100000001,44355.569,41802.899000000005,59213.804,-18021.964,-31971.811,-42009.41099999999,-51143.09
2024-05-21,39041.802,55853.976,38226.217,30553.683,15333.637000000002,-12141.851,2361.1000000000004,10948.188,16310.181000000002,48734.62100000001,44355.569,41802.899000000005,59213.804,-18021.964,-31971.811,-42009.41099999999
2024-05-22,56758.456,39041.802,55853.976,38226.217,30553.683,15333.637000000002,-12141.851,2361.1000000000004,10948.188,16310.181000000002,48734.62100000001,44355.569,41802.899000000005,59213.804,-18021.964,-31971.811
2024-05-23,46015.622,56758.456,39041.802,55853.976,38226.217,30553.683,15333.637000000002,-12141.851,2361.1000000000004,10948.188,16310.181000000002,48734.62100000001,44355.569,41802.899000000005,59213.804,-18021.964
2024-05-24,32947.617000000006,46015.622,56758.456,39041.802,55853.976,38226.217,30553.683,15333.637000000002,-12141.851,2361.1000000000004,10948.188,16310.181000000002,48734.62100000001,44355.569,41802.899000000005,59213.804
2024-05-25,16878.720999999998,32947.617000000006,46015.622,56758.456,39041.802,55853.976,38226.217,30553.683,15333.637000000002,-12141.851,2361.1000000000004,10948.188,16310.181000000002,48734.62100000001,44355.569,41802.899000000005
2024-05-26,44043.445,16878.720999999998,32947.617000000006,46015.622,56758.456,39041.802,55853.976,38226.217,30553.683,15333.637000000002,-12141.851,2361.1000000000004,10948.188,16310.181000000002,48734.62100000001,44355.569
2024-05-27,28690.393,44043.445,16878.720999999998,32947.617000000006,46015.622,56758.456,39041.802,55853.976,38226.217,30553.683,15333.637000000002,-12141.851,2361.1000000000004,10948.188,16310.181000000002,48734.62100000001
2024-05-28,62821.295000000006,28690.393,44043.445,16878.720999999998,32947.617000000006,46015.622,56758.456,39041.802,55853.976,38226.217,30553.683,15333.637000000002,-12141.851,2361.1000000000004,10948.188,16310.181000000002
2024-05-29,38836.59399999999,62821.295000000006,28690.393,44043.445,16878.720999999998,32947.617000000006,46015.622,56758.456,39041.802,55853.976,38226.217,30553.683,15333.637000000002,-12141.851,2361.1000000000004,10948.188
2024-05-30,12272.640999999998,38836.59399999999,62821.295000000006,28690.393,44043.445,16878.720999999998,32947.617000000006,46015.622,56758.456,39041.802,55853.976,38226.217,30553.683,15333.637000000002,-12141.851,2361.1000000000004
2024-05-31,-35518.81,12272.640999999998,38836.59399999999,62821.295000000006,28690.393,44043.445,16878.720999999998,32947.617000000006,46015.622,56758.456,39041.802,55853.976,38226.217,30553.683,15333.637000000002,-12141.851
